timestep,avg_ep_rew
3407.0,-103.90890578259591
6779.0,-102.73437026322136
10057.0,-92.1641320843781
12202.0,-106.75171606953715
15473.0,-104.65092913183302
18823.0,-97.3039148244486
20974.0,-106.74654700591773
24249.0,-97.89831072424458
27449.0,-91.9598354923573
29509.0,-106.03387243581923
32709.0,-87.63952976323641
36222.0,-104.68843220112326
39560.0,-101.20704533010499
42760.0,-92.19615169191795
46261.0,-97.60197702675318
49509.0,-103.15055833984
53107.0,-108.27123119839469
56355.0,-94.12001895120738
59609.0,-97.61158706243555
62987.0,-97.0910087016589
66187.0,-94.49523181242837
68247.0,-107.4275135631677
71709.0,-105.28884995731744
75068.0,-98.86168637842246
78268.0,-82.02849282739918
81468.0,-91.0169104250026
84804.0,-96.13759639408167
88208.0,-96.73598024278347
91408.0,-80.43132413202602
94947.0,-99.44474822427594
98274.0,-102.26007735029773
101474.0,-96.24808552758155
104973.0,-102.7000565594348
108420.0,-101.41255597357203
111620.0,-82.05341577695754
113735.0,-103.74993674519591
117132.0,-101.9443696922386
119222.0,-101.31869687353056
122624.0,-98.3233284612733
125901.0,-91.15951542259337
129382.0,-98.86492114036076
132743.0,-102.23705313859992
136085.0,-98.80717633867928
139341.0,-98.43764922500314
142625.0,-93.34634953510452
146110.0,-101.241853309931
149359.0,-93.68294946197328
152704.0,-98.01518765958366
156053.0,-103.45477865068054
159449.0,-102.04057942331451
162943.0,-102.6307932426711
166198.0,-91.45046722601789
169708.0,-106.68616331818474
173192.0,-101.29166556392238
175615.0,-107.74476862268507
178917.0,-100.66912279663018
182194.0,-92.32823579155013
184277.0,-104.9643819852531
187725.0,-94.68709963671967
190925.0,-86.52716109675782
194460.0,-103.13393858529477
196513.0,-106.19708811371109
200144.0,-102.87589149661727
203392.0,-99.46071977924949
205488.0,-106.58313745229164
208688.0,-81.85326616846041
212253.0,-104.08527405072194
215572.0,-102.64987622600322
218958.0,-102.32603721441173
222457.0,-100.1471327141982
224516.0,-105.47859370107527
227716.0,-84.0016344566707
231081.0,-97.79708021661511
234595.0,-105.22466404223063
237995.0,-103.44040939288412
241325.0,-96.44707051537931
244525.0,-80.83117271607276
248024.0,-104.91682833465707
251224.0,-85.04983198080583
254571.0,-101.67539441865783
258090.0,-102.75933643689086
261604.0,-107.42149123069576
265144.0,-102.97002111583328
268687.0,-103.3684673137947
270783.0,-105.73118830515709
273983.0,-85.273318236063
277249.0,-98.21885780567477
280622.0,-99.55156025336913
283822.0,-87.09813470265068
285954.0,-106.21532215356903
289401.0,-105.60296100243197
292955.0,-112.3189900254347
296255.0,-96.23502591765198
299455.0,-84.6913754989452
301598.0,-103.5824413415483
304798.0,-92.00148720122563
306900.0,-109.76571045097049
310224.0,-99.91835008393717
313777.0,-100.35890946282638
316977.0,-88.92122937801449
320177.0,-85.87121178914141
323560.0,-96.94170650227042
326947.0,-99.17682562201466
329037.0,-108.34742009158406
332279.0,-94.99918360714257
334358.0,-109.35756897486499
337755.0,-96.93171259090019
341139.0,-98.27515673898645
344726.0,-102.94297389286787
348161.0,-101.59163559023337
351636.0,-97.9394216685737
355157.0,-100.05719854092646
357235.0,-105.67128169250023
