timestep,avg_ep_rew
546160.0,-55.773069018626344
547213.0,-21.49666901683411
549227.0,-19.727893658497493
550352.0,-36.959625579477716
551478.0,-7.723123462017776
552626.0,-26.736138272028967
553751.0,-71.34099883971052
554860.0,5.752248101317759
555886.0,-36.78876560839534
557413.0,-48.15401743399948
558451.0,-36.812076708364835
559967.0,-4.789757014999859
561052.0,2.7781876801386645
562967.0,-23.739773793963302
564091.0,-59.21393312663055
565134.0,-34.30775879857283
566198.0,-61.81692649656759
567338.0,-49.723769494045555
568456.0,-14.003042902929073
569502.0,-40.304912060579504
570538.0,-27.95080178321574
571665.0,-78.86903993813759
572698.0,-73.7352870931804
573767.0,-35.88359299131794
574898.0,-92.48082081940694
576017.0,-96.33431547284626
577089.0,-20.8568723074194
578630.0,-10.594521342763594
579769.0,-39.5801513672201
580835.0,-20.985502692174443
582563.0,-27.723624608490773
583623.0,6.064358921303074
584711.0,-77.26733318343764
585789.0,-34.45217584036343
586951.0,-98.64474658347775
588088.0,-41.49905266007049
589188.0,-31.602261124046706
590316.0,-17.239713471324286
592024.0,-44.64121369739086
593164.0,-25.82975884761847
594274.0,-9.25591817626838
595524.0,-94.22232869648604
596637.0,-30.729297504157103
597779.0,-89.17004056685518
599165.0,-68.27972770844927
600281.0,1.3220165135159618
601387.0,14.6365689211031
602576.0,-22.86464089613343
603644.0,-5.66321174420127
604754.0,-79.52449991812217
606341.0,-23.47088081162198
607535.0,-28.3205166520178
608657.0,-5.488940433997463
610090.0,0.22122719510788436
611174.0,-25.641162665327574
612319.0,-29.10543281240058
613467.0,8.413409801756472
615118.0,-94.65095938487282
616226.0,-10.358868448135297
617719.0,-5.9661325423020175
618880.0,-13.740726893817888
620066.0,-38.07738501080082
621125.0,-53.97912573689603
622333.0,-60.13320562148058
623390.0,-31.610518343423664
624423.0,3.6833465579293283
625508.0,-110.21522416134175
626694.0,-7.862267583223299
628029.0,8.375912848843265
629225.0,-10.878168229422007
630816.0,-11.672704768171032
631888.0,-1.6910706175575845
632961.0,-110.46291775679781
634166.0,-49.10439584753565
635248.0,-61.02824870987809
636735.0,-24.09706275633696
637802.0,-0.8765490277861914
638832.0,-33.44504647946477
640802.0,-24.982398030954307
641949.0,-3.161933165208114
643655.0,4.941607012143795
644734.0,-45.34725655595753
646117.0,-48.31027701165116
647318.0,-152.30918204138476
648541.0,-60.62234374072601
650076.0,-48.85104291047402
651175.0,-150.27473015658217
653142.0,-87.77056245195402
654330.0,-27.634157736604482
655474.0,-19.879056718786714
656602.0,-0.8047816097895719
658339.0,-15.964599898536695
659456.0,43.59642677050978
660577.0,6.762770332620474
662153.0,-60.84506054948433
663607.0,-184.53061613993512
664754.0,-67.22532766388792
665912.0,-7.791615492230921
666961.0,16.12157886515861
668215.0,-25.55665760131249
669314.0,4.024268118658159
670732.0,-17.01828666319647
671791.0,-35.53587207372845
672964.0,29.238406291219807
674091.0,-48.93767434493951
675424.0,-71.60919808558212
677050.0,-61.960794322001185
678166.0,-22.386745993336238
679333.0,-3.2066353912796197
680661.0,-7.292906775895936
681698.0,-20.08456740337019
682774.0,-60.193936864957074
683938.0,-5.465962758255477
685676.0,-59.22813924076336
687173.0,13.066809361169959
688205.0,-14.860054910447616
689482.0,-81.74597586319581
690612.0,-4.029492056218647
691752.0,-0.8122362960492033
692948.0,-27.817224010735586
694050.0,-27.5541200527314
695557.0,-84.5631561492619
696637.0,-183.46652301627773
697831.0,-115.12613596335127
699002.0,19.723371424138634
700105.0,-22.912348592470487
701266.0,40.036326301445804
702444.0,-24.30188892248619
703647.0,-34.47595210740166
705537.0,-49.854204925082705
706900.0,-83.26588015965326
708035.0,-89.53338507351343
709163.0,-100.2520607287864
710504.0,0.6783439592780335
712470.0,-13.798529668581406
713610.0,-37.77068478407375
715311.0,-54.5982902705934
717004.0,-63.525103388218746
718303.0,33.35050450506056
719356.0,-69.32248296945346
720950.0,-2.051080907624211
722083.0,-10.998751388947625
723353.0,7.92760030130034
724434.0,-7.977693753795158
725549.0,-54.82884657236449
726720.0,-23.405789183727297
728604.0,-9.869319866844352
729814.0,-52.850726984308146
730957.0,5.588604830578699
732115.0,-10.994374850752731
733157.0,8.827003880430748
734872.0,-60.91456203473771
736512.0,-2.507714032444492
737712.0,-5.935218361149804
738806.0,2.076195096049063
739975.0,32.15687323882247
741105.0,-5.040838905457811
742142.0,-24.58158145818807
743225.0,-5.364001882081043
744319.0,-23.618491384218338
745486.0,-6.892632489254979
746582.0,-10.409961867920506
747663.0,-14.021118582702103
748775.0,-15.495301013606733
750110.0,-26.501751510337243
751139.0,-9.412918498861922
752531.0,-1.4942587991127319
753605.0,3.7440541954893423
755450.0,-45.93904513809023
756525.0,-19.706752583260283
758546.0,-13.623475783203032
759650.0,-15.589663729045432
760770.0,-31.37888719614006
761854.0,8.791242711178377
762906.0,-12.751856602126978
764002.0,-11.592061017740912
765120.0,4.0010120740734365
766251.0,3.713952533273126
767393.0,-43.76934216703195
768434.0,-10.915617088761346
769674.0,1.0050005318050808
770756.0,-5.826484165295943
771939.0,-81.61254109802789
773328.0,-42.95899312742863
774360.0,15.54437821844066
775477.0,0.6391205558562536
776800.0,-76.24757264587696
777940.0,-5.536509461811055
779869.0,-99.43388867458191
780931.0,1.2111247453964933
782320.0,-6.976760185231171
783547.0,-21.21604907935532
784607.0,13.001765793442871
785807.0,-39.847638363752175
787643.0,-4.675144190347788
789157.0,-89.80187638418342
791180.0,-19.224479510254817
792761.0,-23.222857538000785
794389.0,5.661108722248144
796153.0,7.398074697465316
797666.0,1.9936752849730581
799074.0,-14.68753391778177
801062.0,13.147670072746463
802645.0,-167.82148860119844
803735.0,-64.78804842053955
805032.0,8.977976776100002
806132.0,-28.142618896112328
807532.0,-2.812923498679453
808911.0,-29.38475437684967
810710.0,-33.004190471972315
812319.0,-60.490691317742005
813691.0,-58.365608801002814
815015.0,18.469097298664124
817015.0,-48.48135812832373
818626.0,-5.957922157152336
819922.0,-102.2597389205194
821112.0,56.74595306516585
822258.0,17.856575349233943
823368.0,12.417702932853615
824438.0,-8.032010859115799
825636.0,-41.371566687803146
826712.0,-30.688792964845742
827812.0,8.202786005360277
828951.0,1.661530992333974
830105.0,3.073301037209307
831398.0,-33.36856018089262
832516.0,-50.283703322658624
833581.0,-68.64755575158915
834876.0,26.132828421579763
836084.0,0.44202503642886937
837624.0,-71.15287588436418
838749.0,-32.626866966925995
840109.0,-31.93832719634722
841233.0,12.521871589128473
842632.0,7.890431680404259
843849.0,-125.32576583330267
845139.0,-16.13227924216935
847139.0,-4.723449896413786
848262.0,18.401757620115937
849450.0,-8.142796606176962
850522.0,10.104728692562052
852401.0,-46.6532494776802
853455.0,-9.930169625935942
854612.0,-1.8559014049511866
856073.0,2.74576612847342
857594.0,-7.870976547345228
858957.0,6.713976452586074
860105.0,-109.33708872382338
861152.0,-50.79650952924035
862265.0,8.354038026991109
863386.0,17.790531118044115
865005.0,-43.887050502242595
866038.0,1.912693860372867
867120.0,2.0538400247519277
868421.0,-41.81875144791678
869570.0,-10.088418366038592
871279.0,-71.38521678282292
872466.0,-4.455606834842624
874017.0,-78.21409338989562
875923.0,-79.45572361285663
877095.0,-7.135122639350275
878383.0,-13.565619562584047
879529.0,-49.44471099278105
880693.0,2.424244922375153
881719.0,-6.009236324042431
883510.0,-0.7878575268253071
884654.0,15.258674808759856
885769.0,4.178759789096255
887164.0,-145.37691757895013
888600.0,2.454225376819548
889726.0,-20.726429321044098
891132.0,5.758444447937809
892217.0,-0.1202337023943463
893448.0,-121.24603499653328
895289.0,-80.69867132053348
897077.0,-19.03377645839856
898596.0,15.346072730550711
899881.0,-21.569773627755556
900961.0,3.909800693386945
902916.0,1.3035733752423337
904108.0,31.45882150649348
905463.0,-7.001126516401887
906531.0,-2.88567404382706
907906.0,-37.06879497974131
909054.0,31.9140972997488
910154.0,17.4337810883674
911258.0,2.5992147031692348
912337.0,-43.78436051728026
913499.0,16.649372299853276
914926.0,33.8809936900016
916074.0,-62.76963616210807
917838.0,11.817337032741978
919859.0,-11.389795068859039
920884.0,7.28724783028581
921933.0,-2.637816668627354
923073.0,-7.2725358913568
924638.0,-63.92183389189632
925854.0,-11.951612779281538
927708.0,-2.0266606612533202
929168.0,-44.994726360386586
930462.0,-15.403802461656623
932354.0,-94.94830470503105
933516.0,-33.51988759117499
934691.0,-45.4164210356912
935832.0,2.2999296834127545
936887.0,-3.0160597873653194
938037.0,44.161955890187215
939352.0,-141.00413150941515
940788.0,-61.11377476068859
942706.0,-5.048100412351417
943860.0,23.029807837366693
945057.0,-12.979928826591852
946391.0,-191.0718849455942
947549.0,-127.79074699768145
948731.0,-2.2281552573792567
949874.0,-59.71352946112355
951070.0,-34.563568797400826
952257.0,-32.327513695978894
953338.0,10.92657390757917
954490.0,-10.60539268198451
955977.0,-12.408970384225775
957977.0,-29.74900269325083
959814.0,-75.17146838174949
961768.0,-177.27554356642088
962903.0,17.40713206402561
964516.0,6.485590796017445
966516.0,0.3259340868124241
967542.0,2.779376121930826
968732.0,-3.4252140519494176
969904.0,-11.755756698436933
971413.0,-11.912491248672758
973355.0,-223.0712001926895
974513.0,4.513446120365812
975790.0,2.019185488913711
977220.0,-103.31916921864118
978363.0,23.9448726034599
979497.0,5.89183938405848
981015.0,-9.369991898098377
983015.0,-3.603073319648974
985015.0,-15.949823163106206
986066.0,11.574436168679224
987154.0,-18.104042054357496
988207.0,2.6181499695871637
989352.0,0.7199974260981303
990467.0,18.945969117636082
991625.0,11.135262902903143
992871.0,9.018605467399686
994158.0,-10.088490642613815
995218.0,-105.809363571285
996483.0,-174.4187978588592
997660.0,12.586978667233229
998756.0,-2.0962620093768454
1000198.0,-9.499074088760377
