timestep,avg_ep_rew
2200.0,-1583.3945890008408
4400.0,-1455.3546870353143
6600.0,-1510.3844468468521
8800.0,-1303.8541715681556
11000.0,-1535.43254057761
13200.0,-1359.64873619379
15400.0,-1472.3349341966582
17600.0,-1365.6676222148456
19800.0,-1422.264916040145
22000.0,-1402.1682136972113
24200.0,-1316.0065271379185
26400.0,-1383.0463209571337
28600.0,-1414.6864961475958
30800.0,-1301.485636276962
33000.0,-1338.9720198416387
35200.0,-1371.924983784972
37400.0,-1267.6306094187064
39600.0,-1443.090077781979
41800.0,-1407.0908117444078
44000.0,-1491.5975235323392
46200.0,-1190.5572772439264
48400.0,-1326.4536281689384
50600.0,-1330.8842775225758
52800.0,-1345.2069984100274
55000.0,-1201.2149013150176
57200.0,-1378.7856143525862
59400.0,-1289.6814330826267
61600.0,-1283.6698485985069
63800.0,-1205.1529395325808
66000.0,-1082.4160871457088
68200.0,-1287.3104824383468
70400.0,-1407.9288108469832
72600.0,-1112.5879272701297
74800.0,-1307.103041204058
77000.0,-1131.673654241177
79200.0,-1073.8559104161207
81400.0,-1173.41380083189
83600.0,-1178.9661436459342
85800.0,-1184.2639390310503
88000.0,-1270.2353004707659
90200.0,-1103.4653233229274
92400.0,-1044.657802834536
94600.0,-1188.2412085299584
96800.0,-1219.8390990389723
99000.0,-1348.5453604069683
101200.0,-1337.8021394408424
103400.0,-1226.1012924718698
105600.0,-1247.263084455597
107800.0,-1158.687298315791
110000.0,-1101.6749323803585
112200.0,-1077.3913695452009
114400.0,-1198.6948831401153
116600.0,-1199.2632666891584
118800.0,-1150.2469711029707
121000.0,-1193.0105029982153
123200.0,-1087.5720195250965
125400.0,-1142.3981058751242
127600.0,-1138.7645825424236
129800.0,-1116.70413702304
132000.0,-1185.5678891019083
134200.0,-1127.2514057155201
136400.0,-1106.6405454953347
138600.0,-1038.772638213983
140800.0,-1232.9354955647907
143000.0,-1176.2087691087006
145200.0,-1135.9675490184597
147400.0,-1165.2248885001509
