timestep,avg_ep_rew
2200.0,-1436.4269155326353
4400.0,-1478.6385213530518
6600.0,-1492.8680077654274
8800.0,-1496.3066849241989
11000.0,-1356.523535086157
13200.0,-1288.4831231471608
15400.0,-1214.9539350666435
17600.0,-1107.8370833710442
19800.0,-1198.8841787385975
22000.0,-1115.7899477260323
24200.0,-1175.0431493925735
26400.0,-1004.4193000718568
28600.0,-1227.8773820305212
30800.0,-1226.472154126
33000.0,-1181.168141840671
35200.0,-1032.3035738834876
37400.0,-1232.0842345352578
39600.0,-1108.591388973562
41800.0,-1232.2735481741506
44000.0,-1121.1231492850577
46200.0,-1135.8124851624868
48400.0,-1267.87498811951
50600.0,-1162.1252441877007
52800.0,-1143.920816892898
55000.0,-1189.7621010133805
57200.0,-1277.1326483960586
59400.0,-1052.687497619781
61600.0,-1221.6422981079238
63800.0,-1180.9873244742494
66000.0,-1174.6530906548526
68200.0,-1226.3030648212336
70400.0,-1232.2181322973288
72600.0,-1173.9643392601465
74800.0,-1119.3059621769676
77000.0,-1214.1730000364394
79200.0,-1187.4254589843636
81400.0,-1193.8034134541435
83600.0,-1255.1943472916118
85800.0,-1274.461004559339
88000.0,-1250.4897904470856
90200.0,-1309.5735490899349
92400.0,-1315.8849815097167
94600.0,-1172.013420564739
96800.0,-1177.5466617813106
99000.0,-1235.3410224835777
101200.0,-1169.1817208761263
103400.0,-1056.7928884767143
105600.0,-1070.903954362123
107800.0,-1111.68310798879
110000.0,-1210.706578914279
112200.0,-1037.1407024300895
114400.0,-1071.3523435137736
116600.0,-1064.6587017407635
118800.0,-1140.3855577842287
121000.0,-1130.40263562498
123200.0,-1172.4705401681329
125400.0,-1083.699592124149
127600.0,-1011.3034742845092
129800.0,-1129.0503659572214
132000.0,-1014.5008701600008
134200.0,-1002.7126728236991
136400.0,-985.6420323410931
138600.0,-1100.4693049068762
140800.0,-1120.9001948754512
143000.0,-1125.482073016701
145200.0,-1080.7973219882442
147400.0,-1062.3432867508973
149600.0,-1142.012783917177
151800.0,-1078.884602413786
154000.0,-1125.121917749288
156200.0,-1160.5095831884157
158400.0,-1085.4884406927824
160600.0,-1006.5794110510975
162800.0,-1073.0481836382348
165000.0,-1038.2120752747699
167200.0,-1073.9155355403834
169400.0,-1110.3048042769624
171600.0,-1116.5501567083356
173800.0,-1078.3980178691438
176000.0,-1067.5640213296767
178200.0,-1166.918553548726
180400.0,-1053.0062615605689
182600.0,-1060.648419723638
184800.0,-1200.0482594294879
187000.0,-1073.6347712860272
189200.0,-1172.8147288114128
191400.0,-1128.9677179817734
193600.0,-1204.9704583165612
195800.0,-1103.5896264676126
198000.0,-1118.431662749109
200200.0,-1117.4252690555777
202400.0,-1132.8948214813033
204600.0,-1143.1806406500386
206800.0,-1040.814924828223
209000.0,-1122.788211895764
211200.0,-1016.5556388943708
213400.0,-1122.2383414930853
215600.0,-1069.0690404951556
217800.0,-1055.491677816239
220000.0,-1088.0376925850908
222200.0,-1070.962209669611
224400.0,-980.0945959340813
226600.0,-1066.635029937599
228800.0,-957.2139315584758
231000.0,-993.2882920125193
233200.0,-952.1455251754563
235400.0,-1064.2131345889347
237600.0,-1014.3673218101063
239800.0,-1069.9814013697758
242000.0,-1028.0177524616756
244200.0,-1135.4869794184754
246400.0,-1073.8401495111466
248600.0,-1003.738930149373
250800.0,-995.3472598109475
253000.0,-1013.987099303513
255200.0,-961.6123938693792
257400.0,-1067.6003890667057
259600.0,-965.3137406866118
261800.0,-979.1521174397823
264000.0,-977.3298773535761
266200.0,-983.7436768857816
268400.0,-960.3351081976223
270600.0,-934.7248076997694
272800.0,-1005.7356623739425
275000.0,-1012.5888573823206
277200.0,-963.4387015881723
279400.0,-1001.2123485226498
281600.0,-994.9605044375702
283800.0,-883.3609916680591
286000.0,-956.5153020288416
288200.0,-891.7314549436117
290400.0,-1005.9130440043006
292600.0,-1019.2763125709284
294800.0,-993.9368730672072
297000.0,-1104.613460855362
299200.0,-908.1056480870907
301400.0,-990.8228955301402
303600.0,-864.2723867229474
305800.0,-1093.6418975744357
308000.0,-1051.7127839313714
310200.0,-1054.7525373368437
312400.0,-906.2529978770953
314600.0,-1074.7114764508717
316800.0,-946.8173218371271
319000.0,-995.7437313772748
321200.0,-957.5321092017874
323400.0,-978.2878923767646
325600.0,-958.6638744477985
327800.0,-956.7844539455724
330000.0,-926.7114304195039
332200.0,-896.8815962034442
334400.0,-1022.1000628233062
336600.0,-958.9216013909722
338800.0,-964.2443746020501
341000.0,-996.0745126956485
343200.0,-883.6125540022371
345400.0,-947.9607678369194
347600.0,-885.3544658452073
349800.0,-974.7544288276313
352000.0,-1012.2450605528654
354200.0,-963.6384273286284
356400.0,-934.3468960052464
358600.0,-943.8379356088136
360800.0,-960.8234865836795
363000.0,-970.9123982300417
365200.0,-954.160358399681
367400.0,-1012.5342606337992
369600.0,-991.4701429112228
371800.0,-927.9183618364048
374000.0,-922.7271177174738
376200.0,-960.5980718104097
378400.0,-949.8752380712824
380600.0,-894.9177291219814
382800.0,-903.2524947910105
385000.0,-951.4500951645808
387200.0,-923.3004410564067
389400.0,-863.050743851627
391600.0,-899.2963300638517
393800.0,-880.6334694710273
396000.0,-928.5243044096419
398200.0,-876.1920024755344
400400.0,-928.3074250224581
402600.0,-889.5906883241119
404800.0,-944.4227183808366
407000.0,-901.966240116588
409200.0,-900.1533277595589
411400.0,-1047.7572481053635
413600.0,-882.8519940624857
415800.0,-978.5006487657124
418000.0,-857.5088831060548
420200.0,-1023.9915262301967
422400.0,-963.3132137613703
424600.0,-951.2992460696125
426800.0,-944.6977195978772
429000.0,-999.4772659141574
431200.0,-1032.5522910702045
433400.0,-924.7971583690218
435600.0,-934.7712294395573
437800.0,-1079.3939960573052
440000.0,-916.9248512329858
442200.0,-994.0630877194526
444400.0,-1043.4907834393612
446600.0,-1006.2245135717739
448800.0,-962.9854480538266
451000.0,-1043.583514904877
453200.0,-954.9896404536125
455400.0,-865.6390445707862
457600.0,-911.7077843229073
459800.0,-873.37217582677
462000.0,-960.6773674887852
464200.0,-912.8586188064991
466400.0,-921.9025903715993
468600.0,-945.069073920876
470800.0,-944.860577217384
473000.0,-920.7736676834046
475200.0,-945.2371592520037
477400.0,-960.4528459149068
479600.0,-871.2845180694571
481800.0,-934.0591484487903
484000.0,-869.826400784712
486200.0,-919.7702571930055
488400.0,-923.828122269177
490600.0,-948.2882313284058
492800.0,-934.1654416111706
495000.0,-909.1922262234468
497200.0,-953.1638410926848
499400.0,-930.4561696044296
501600.0,-979.8746925576733
503800.0,-953.1996958469304
506000.0,-951.8342382025309
508200.0,-1027.8224100964878
510400.0,-926.7029885060251
512600.0,-903.9313380755447
514800.0,-896.3365536629154
517000.0,-939.8989318774449
519200.0,-969.5427949874488
521400.0,-951.8159047430854
523600.0,-902.1491141703128
525800.0,-876.6817878902945
528000.0,-913.806179463487
530200.0,-995.7217927547958
532400.0,-897.7468594299548
534600.0,-895.0868350410528
536800.0,-916.0656086015501
539000.0,-1042.0186140543437
541200.0,-929.3933327832773
543400.0,-865.2639458306319
545600.0,-932.9090325785492
547800.0,-920.0414883886515
550000.0,-958.6380813344992
552200.0,-855.5479208177815
554400.0,-936.7437168738805
