timestep,avg_ep_rew
3200.0,-94.73843558576758
6400.0,-87.56717113181212
9600.0,-89.54062798035656
12911.0,-97.81429422288194
16154.0,-96.89319201522983
19538.0,-100.26775681165643
22866.0,-103.09229093307263
26066.0,-85.53360362746977
29428.0,-97.95489984905373
32533.0,-129.851153455991
36062.0,-100.39990157856579
39510.0,-99.4681102973214
43154.0,-102.06259552864086
46354.0,-85.14424757064663
49748.0,-97.7047644589373
53327.0,-104.87235586835833
56817.0,-105.06149400480241
60017.0,-89.6579170487762
62204.0,-105.18873779038748
65457.0,-94.68796237019899
68853.0,-100.05915175585426
72396.0,-102.94245970423162
75596.0,-89.86868617189614
78933.0,-100.77640206681968
82133.0,-87.62977546025844
85333.0,-89.09449698643387
88605.0,-86.92614505393101
91805.0,-83.00630703827088
95005.0,-83.09262254413387
98205.0,-80.66447278679536
101513.0,-92.79893655471233
104713.0,-80.00989139889833
107913.0,-82.07146660912285
111113.0,-79.43003104218391
114313.0,-79.02274799188135
117513.0,-76.0639341084569
120713.0,-72.82767132098073
123913.0,-76.05308181817148
127165.0,-84.91911655674522
130365.0,-67.2067715697928
133565.0,-73.96041720439835
136765.0,-73.82276958487648
140028.0,-84.43671359271474
143228.0,-75.61757122141309
146428.0,-76.12753166676143
149628.0,-72.77959562618736
152828.0,-77.61051568781475
156028.0,-68.10593877811543
159324.0,-82.69963985314457
162524.0,-68.82905621816343
165724.0,-58.3821135096786
168984.0,-87.11485508673773
172184.0,-69.75183561355482
175450.0,-78.53806037090409
178650.0,-63.3643838560277
181850.0,-72.53042202562257
185050.0,-66.25940667932946
188373.0,-81.56826482689029
191573.0,-63.33906458137309
194773.0,-69.80271366219284
197973.0,-69.22860105748319
201173.0,-62.37083258397722
204373.0,-72.75872968488062
207655.0,-83.22968563647625
210855.0,-76.72779450338489
214055.0,-70.47398174875664
217255.0,-72.48773707977179
220588.0,-81.83464834376718
224084.0,-91.19102363503595
227284.0,-68.5393483376537
230484.0,-68.83878188846198
233684.0,-70.54885651396526
236884.0,-70.30939391424185
240084.0,-69.26051139980275
243284.0,-62.88887324166829
246484.0,-61.93665203539934
249684.0,-60.33062452695643
252884.0,-58.18740647269847
256084.0,-61.497332506906716
259284.0,-62.08221105235893
262484.0,-57.48508347293641
265684.0,-57.17961033120736
268884.0,-68.05598981091411
272140.0,-78.04134168927077
275400.0,-79.17992775096724
278600.0,-55.136509122210555
281800.0,-62.44058671982835
285000.0,-51.33585187134146
288200.0,-60.46451991942338
291400.0,-53.084650892371315
294600.0,-56.11053661285713
297776.0,-110.17864967949895
301110.0,-73.13929461122511
304310.0,-49.70529837932034
307577.0,-66.25357485329091
310897.0,-69.61848389977858
314097.0,-57.355178054780694
317353.0,-77.12297786166152
320553.0,-52.55450734349993
323815.0,-76.12634921634486
327015.0,-57.28778423072149
330215.0,-51.60316016673312
333415.0,-46.41674451617618
336690.0,-68.49066051228903
339890.0,-47.20177683500853
343090.0,-48.470561758069444
346290.0,-50.61424621505384
349490.0,-40.41274767462598
352690.0,-50.29231632424053
355973.0,-69.71305272985913
359173.0,-36.70528520348714
362373.0,-41.5531126483092
365573.0,-48.45552472185747
368773.0,-44.65196815038814
372072.0,-65.8424456188983
375272.0,-41.22033951701363
378472.0,-32.3028758928813
381795.0,-72.15274294932729
385078.0,-62.78324882081048
388377.0,-64.33984200788309
391577.0,-39.91560212880808
394777.0,-39.907500180989814
398036.0,-67.65471395047878
401236.0,-40.27176058825819
404519.0,-76.83507567984672
407719.0,-45.479662303891814
410919.0,-44.92666618102509
414119.0,-52.38651171110943
417319.0,-44.52804991652149
420519.0,-42.28947139377209
423719.0,-47.105715602620194
426967.0,-62.30701403633629
430167.0,-45.706754072344395
433367.0,-41.89944986289398
436567.0,-29.63548714673302
439767.0,-24.65323009143863
442790.0,-75.14728085495857
445990.0,-31.88742903438366
449190.0,-34.734651740211376
452390.0,-26.02978606536829
455590.0,-24.53952362325602
458790.0,-24.562774553635624
462046.0,-50.01338692697706
465246.0,-21.890975649628167
468446.0,-28.00697924130068
471646.0,-27.422414123283396
474846.0,-10.674950819761335
478046.0,-20.97128467730324
481246.0,-20.374057738192224
484446.0,-21.786124190371485
486759.0,-76.22321367242644
489959.0,-19.265396508127452
493159.0,-9.840217017201397
496359.0,-5.856485517714641
499559.0,6.2474389290925965
502759.0,-23.06114790223182
505959.0,-6.23163788271742
508627.0,-46.43494472888275
511827.0,7.903332368239453
515027.0,7.849122148540496
518624.0,-23.671527820075756
521898.0,-29.284460720810618
525098.0,23.77324639728789
528298.0,14.492253251133477
530543.0,-42.62904264135815
533743.0,28.73961310560698
536943.0,18.274649878759234
540143.0,21.566049479860027
543343.0,27.02387425429699
546489.0,-62.860422696008754
549689.0,33.959503740431735
552889.0,26.642639094391527
556089.0,34.7333449854562
558155.0,-30.245854685197425
560503.0,-21.299433385902717
563990.0,-26.184588562805203
567190.0,50.402148629309835
570390.0,38.05076834092925
