timestep,avg_ep_rew
2200.0,-1359.8903964173508
4400.0,-1376.305921330724
6600.0,-1483.198885367911
8800.0,-1403.8771175421932
11000.0,-1398.9160252860888
13200.0,-1150.1477443216872
15400.0,-1326.7331863111547
17600.0,-1335.4504036626759
19800.0,-1104.6590276283284
22000.0,-1255.1289479172044
24200.0,-1181.6618444786427
26400.0,-1319.0632320123066
28600.0,-1266.7305418403803
30800.0,-1170.1920122732686
33000.0,-1202.2946533551449
35200.0,-1084.1505778545545
37400.0,-1041.9356792758429
39600.0,-1141.2371927144027
41800.0,-1025.5760137092475
44000.0,-1228.5375135483143
46200.0,-1062.2487583859777
48400.0,-1156.149630493206
50600.0,-1135.871615701703
52800.0,-1088.726581634253
55000.0,-1100.0699909221994
57200.0,-1199.2060752280438
59400.0,-1135.14641255403
61600.0,-1076.401372272214
63800.0,-1088.0043701011707
66000.0,-1153.034155514547
68200.0,-1093.6836008933908
70400.0,-1303.2142897605177
72600.0,-1171.5464301822592
74800.0,-1034.9279095717739
77000.0,-1202.5130265604491
79200.0,-1126.391224233608
81400.0,-1284.152383071714
83600.0,-1063.1479557504606
85800.0,-1041.748900679235
88000.0,-1052.1657324607304
90200.0,-1165.6168126761236
92400.0,-1211.3250980966131
94600.0,-1145.7326424583696
96800.0,-1119.6967969379173
99000.0,-1217.0027093305387
101200.0,-1221.6854634969459
103400.0,-1090.1086832698059
105600.0,-1139.7382544919337
107800.0,-1063.428087663941
110000.0,-1084.5227586260653
112200.0,-1085.3792696118674
114400.0,-1192.6189478916558
116600.0,-1063.1458759843483
118800.0,-1157.9194920378684
121000.0,-1077.9512394762962
123200.0,-1165.2234948350633
125400.0,-1142.0411953281173
127600.0,-1096.8335895161574
129800.0,-1017.5462913834738
132000.0,-1088.546177881872
134200.0,-1210.345711702201
136400.0,-1131.6760028931456
138600.0,-1057.1005593941106
140800.0,-1048.9317505751847
143000.0,-959.6615572690594
145200.0,-1145.7588768406383
147400.0,-1091.6025120173622
149600.0,-1123.2908536905304
151800.0,-1104.8359133261938
154000.0,-1081.7998708837983
156200.0,-1000.0534978345703
158400.0,-1158.4869874910578
160600.0,-1086.829686310997
162800.0,-1025.3378985322104
165000.0,-1100.7057698298997
