timestep,avg_ep_rew
2200.0,-1392.2975270698723
4400.0,-1289.09213019309
6600.0,-1201.9102789117717
8800.0,-1295.8065938066402
11000.0,-1285.842984714275
13200.0,-1324.7721452727594
15400.0,-1198.4756589435665
17600.0,-1260.432832877236
19800.0,-1194.7089195298772
22000.0,-1354.9101143915489
24200.0,-1296.6991928926839
26400.0,-1346.8545117193148
28600.0,-1161.1718095779272
30800.0,-1318.0582126625727
33000.0,-1262.3195615156478
35200.0,-1388.2296628715749
37400.0,-1247.6902047823367
39600.0,-1369.4286617831958
41800.0,-1182.8854807852774
44000.0,-1104.500023716193
46200.0,-1145.9927320640793
48400.0,-1405.8810749382194
50600.0,-1161.6281601842811
52800.0,-1213.4019383965924
55000.0,-1054.8642494586832
57200.0,-1203.7019269452949
59400.0,-1160.180135934947
61600.0,-1125.876541730126
63800.0,-1121.3498852750372
66000.0,-1135.754771662196
68200.0,-1268.1238015701347
70400.0,-1287.359729758335
72600.0,-1266.9187252521956
74800.0,-1179.3614515882161
77000.0,-1294.4333913310898
79200.0,-1177.5117305864042
81400.0,-1258.9876261163793
83600.0,-1218.1689198396734
85800.0,-1202.299030038512
88000.0,-1147.2312827219323
90200.0,-1207.155129818627
92400.0,-1179.64068271643
94600.0,-1197.2390360934833
96800.0,-1187.3668860233154
99000.0,-1177.0409848605555
101200.0,-1132.5129016974781
103400.0,-1199.3460473326613
105600.0,-1208.7066831431118
107800.0,-1178.4835713937593
110000.0,-1366.6105299287676
112200.0,-1189.396304864182
114400.0,-1074.7244717042142
116600.0,-1166.8914308122878
118800.0,-1308.8740523652718
121000.0,-1147.928545477426
123200.0,-1201.056490075037
125400.0,-1212.5987120575844
127600.0,-1325.438457233413
129800.0,-1204.2002977502773
132000.0,-1210.2681017881337
134200.0,-1265.9113474374933
136400.0,-1315.860278867646
138600.0,-1187.331398990778
140800.0,-1141.166386511807
143000.0,-1123.1211081913464
145200.0,-1193.8093906434556
147400.0,-1238.8784363039506
149600.0,-1231.9552784562918
151800.0,-1197.1912990391693
154000.0,-1151.6112470763153
156200.0,-1159.7115503301986
158400.0,-1151.7695208727835
160600.0,-1087.0590671496914
162800.0,-1080.6508468225022
165000.0,-1148.147598672384
167200.0,-1113.1217762899232
169400.0,-1091.4801444309458
171600.0,-1187.8366324679146
173800.0,-1227.8599978746722
176000.0,-1151.7076374898068
178200.0,-1085.4792977384043
180400.0,-1196.6376888351401
182600.0,-1158.6355492601353
184800.0,-1091.4941507270723
187000.0,-1036.674541589421
189200.0,-1150.2149749440528
191400.0,-1167.7186317618136
193600.0,-1165.2351822724027
195800.0,-1164.1058446541574
198000.0,-968.9060499632492
200200.0,-1124.72106280939
202400.0,-1126.2064095635933
204600.0,-1063.1017321228499
206800.0,-1158.9147644520563
209000.0,-1254.7020162035387
211200.0,-1226.5659300474008
213400.0,-1097.0613269333987
215600.0,-1196.555062682744
217800.0,-1123.0091977792895
220000.0,-1176.269715750545
222200.0,-1340.541689508815
224400.0,-1169.219210938913
226600.0,-1100.8934053227097
228800.0,-1220.0909567057317
231000.0,-1123.241312862997
233200.0,-1285.7243533120027
235400.0,-1374.5995260552615
237600.0,-1224.6629948527252
239800.0,-1237.3569760445266
242000.0,-1299.728771525076
244200.0,-1152.772601330839
246400.0,-1208.7215920936383
248600.0,-1150.5370071795974
250800.0,-1200.2815242411261
253000.0,-1177.2743802508926
255200.0,-1310.731907820413
257400.0,-1280.8170824039453
259600.0,-1165.322694160892
261800.0,-1037.1111637792478
264000.0,-1235.1424211520678
266200.0,-1242.068828237282
268400.0,-1063.9298334579735
270600.0,-1248.809068374707
272800.0,-1194.1883893057757
275000.0,-1143.0610943739634
277200.0,-1157.414394734348
279400.0,-1186.554004203671
281600.0,-1150.2601369669605
283800.0,-1176.9141566749959
286000.0,-1056.8939758274873
288200.0,-1205.3361249011448
290400.0,-1162.602020983161
292600.0,-1157.0466881792772
294800.0,-1190.8336693599877
297000.0,-1239.6473137321304
299200.0,-1124.392705369316
301400.0,-1252.463772630269
303600.0,-1202.0548312537512
305800.0,-1146.9607974399494
308000.0,-1174.4577118549971
310200.0,-1122.3923810071467
312400.0,-1090.413943605376
314600.0,-1114.1020975253225
316800.0,-1064.4067260483646
319000.0,-1175.2250691865797
321200.0,-1169.9273200369648
323400.0,-1235.2015574371837
325600.0,-1036.6685975229077
327800.0,-1181.2700947241538
330000.0,-1147.5250839223224
332200.0,-1135.2633805519104
334400.0,-1144.7257986189604
336600.0,-1125.8315541156692
338800.0,-1192.6401350823771
341000.0,-1094.9625952423487
343200.0,-1262.5567367595477
345400.0,-1365.160039639881
347600.0,-1153.4249096473386
349800.0,-1067.6678447187883
352000.0,-1053.4688343548387
354200.0,-1079.9615036455598
356400.0,-1088.864032963373
358600.0,-1107.6312603224503
360800.0,-1184.75312593678
363000.0,-1114.5717372625159
365200.0,-1139.6931380015756
367400.0,-1152.1848207457954
369600.0,-1156.1585678671001
371800.0,-1084.1041765306638
374000.0,-1189.927902152986
376200.0,-1238.8803234063364
378400.0,-1076.823238573155
380600.0,-1201.2189461458586
382800.0,-1209.7627571941114
385000.0,-1171.2993209945719
387200.0,-1197.7078865253031
389400.0,-1282.7002589116998
391600.0,-1251.8378849353512
393800.0,-1118.6871680967527
396000.0,-1084.9709842833006
398200.0,-1063.9287912439147
400400.0,-1055.1403628719147
402600.0,-1054.9412671591465
404800.0,-1244.916073110081
407000.0,-1105.4541301153436
409200.0,-1098.8613497856752
411400.0,-1204.6738511259566
413600.0,-1100.799352742946
415800.0,-1219.3469746503945
418000.0,-1091.2866332579836
420200.0,-1021.7598314006631
422400.0,-1134.4561181203283
424600.0,-1156.3249110605157
426800.0,-1078.1963919887355
429000.0,-1157.6970582308977
431200.0,-1261.3268551725503
433400.0,-1102.4651022483347
435600.0,-1068.1376145074034
437800.0,-1194.89994334608
440000.0,-1086.7089530988299
442200.0,-1057.850470098464
444400.0,-1179.4920826804557
446600.0,-1147.4268090893145
448800.0,-1033.1598815696686
451000.0,-1100.3410304226336
453200.0,-1195.3114430376284
455400.0,-1017.3987405495857
457600.0,-1182.6098565759544
459800.0,-1358.5242212442333
462000.0,-1104.3057672928962
464200.0,-1089.109316720587
466400.0,-1172.9253824343566
468600.0,-1239.5628222082605
470800.0,-1090.2156605289683
473000.0,-1202.5243493289631
475200.0,-1050.924772854735
477400.0,-1083.0703835438119
479600.0,-1246.974570229538
481800.0,-1069.478352310799
484000.0,-1241.942386660293
486200.0,-1169.531938492847
488400.0,-1188.844576469643
490600.0,-1139.502354466728
492800.0,-1207.5008373045332
495000.0,-1049.2115881133018
497200.0,-1077.9794552228948
499400.0,-1135.3660161302091
501600.0,-1156.562386660983
503800.0,-1174.1144268591395
506000.0,-1080.1198207186637
508200.0,-1217.1906063536271
510400.0,-1245.1215623304436
512600.0,-1175.2809908714762
514800.0,-1106.5263929373798
517000.0,-1077.7789290870367
519200.0,-1224.9814515739133
521400.0,-1147.3792805532682
523600.0,-1045.606816493973
525800.0,-1012.8345900403416
528000.0,-1106.5773983077597
530200.0,-1222.2505780053782
532400.0,-1059.8131741192105
534600.0,-1005.7850794677634
536800.0,-954.1492161864705
539000.0,-1026.5309370387297
541200.0,-1044.0545480469857
543400.0,-1151.0745410354275
545600.0,-1252.7354452641332
547800.0,-1003.6229582980354
550000.0,-1075.175187955157
552200.0,-1219.211209660231
554400.0,-1146.7866546796895
556600.0,-969.5112862040558
558800.0,-1049.435181047501
561000.0,-1075.9765150804183
563200.0,-997.4618392869932
565400.0,-1124.709856264926
567600.0,-1297.7552398656612
569800.0,-1134.9916719515795
572000.0,-1139.6073369447492
574200.0,-1133.8777188653
576400.0,-1187.3703423926474
578600.0,-1090.2968904545314
580800.0,-1166.9268252415773
583000.0,-1087.3748859327627
585200.0,-1156.0656340342691
587400.0,-1082.5934259010849
589600.0,-1061.5394074643204
591800.0,-1079.2903843696229
594000.0,-1201.3482727524422
596200.0,-1175.6947756479228
598400.0,-1061.8515829451453
600600.0,-1041.4206581755705
602800.0,-1162.2733946301282
605000.0,-1232.7949971965133
607200.0,-1202.2848930185992
609400.0,-1225.3355192943018
611600.0,-1082.0746709009634
613800.0,-1350.2753109797402
616000.0,-1171.8445678268167
618200.0,-1080.7277289852532
620400.0,-1187.1444505854329
622600.0,-1108.9029295681316
624800.0,-1164.751900458177
627000.0,-1123.109982190322
629200.0,-1074.449058918862
631400.0,-1124.0897167013954
633600.0,-1114.6044355083168
635800.0,-1092.2714536947742
638000.0,-1256.5123895657935
640200.0,-1186.6674763328422
642400.0,-1121.6061270281502
644600.0,-1139.1254044299073
646800.0,-1275.077869456785
649000.0,-1018.7866480111702
651200.0,-1228.9290943887027
653400.0,-1133.4667161087707
655600.0,-953.8222528281111
657800.0,-1086.655806006695
660000.0,-1179.5102240982346
