timestep,avg_ep_rew
2769.0,-120.4392286729254
5969.0,-86.68939871593317
9245.0,-100.25147174580725
12120.0,-140.49825957443687
15320.0,-88.75134818338432
17420.0,-109.0534982639992
20702.0,-86.71347875632604
22756.0,-104.36142627993338
26381.0,-103.17085377908079
28455.0,-100.04429763449423
31990.0,-104.55006001647287
35480.0,-97.41469190300717
38868.0,-104.23965121679865
40959.0,-110.15294835382477
44582.0,-102.44992452099343
46720.0,-107.3883707931751
50163.0,-105.37589743999747
52226.0,-107.16918123191803
55426.0,-82.11137642884037
58774.0,-90.71893899284792
60898.0,-108.10669653002914
62985.0,-106.60716687772545
65225.0,-103.41913890346781
68668.0,-97.86803270569229
71484.0,-120.65488812161642
74738.0,-93.37109454745219
78125.0,-99.22450328594049
81325.0,-85.97573358467284
84596.0,-91.88760636376298
87847.0,-91.21726063365509
91326.0,-101.871445349513
94635.0,-94.95645571986523
97903.0,-93.00540615628545
101271.0,-104.28132508408005
104627.0,-96.85002477932497
107911.0,-90.03352577342413
111200.0,-98.71519728796092
114557.0,-100.24947035450239
117757.0,-97.18616462666976
120957.0,-92.56938967332896
124157.0,-86.74088658666253
127614.0,-98.12788482452586
130814.0,-86.37184132781888
134014.0,-85.58442641388531
137214.0,-84.7195153234636
140414.0,-80.41236183109802
143614.0,-85.30730915352453
146814.0,-82.22407244640465
150014.0,-88.0745617232121
153342.0,-96.01044080290649
156542.0,-84.63139420301934
159742.0,-77.5101828958181
162942.0,-80.38832197278458
166142.0,-77.58251884236839
169342.0,-71.55002285518435
172542.0,-80.3244077002577
175742.0,-72.72016076053181
178942.0,-67.99987707713433
182391.0,-96.05881347941778
185591.0,-75.19943134169746
188791.0,-73.66093130162886
191991.0,-68.48966760563168
195191.0,-74.14926467582924
198453.0,-82.07086270857852
201653.0,-74.18380277437439
204853.0,-74.12262371140346
208145.0,-87.11318387529253
211345.0,-69.92909289169808
214545.0,-69.2417424209034
217839.0,-80.9020075230346
221039.0,-74.08011615827618
224239.0,-67.5169478931933
227439.0,-68.61379837983287
230639.0,-61.09353473062782
233839.0,-54.84450363858883
237039.0,-50.56929861414929
240239.0,-55.90109194213726
243439.0,-58.078959560521255
246639.0,-58.66419050372594
250087.0,-85.23849572091798
253352.0,-73.73101666127467
256687.0,-67.245131099299
259887.0,-53.468853033935645
263299.0,-76.20520633399641
266499.0,-52.02574099384496
268598.0,-110.754391861101
271447.0,-104.81515401334511
274647.0,-50.8230124184213
277847.0,-54.209336556153374
281295.0,-70.41601068477893
284549.0,-75.24146759835465
287809.0,-75.5499349937424
291009.0,-55.20316235739435
294209.0,-52.57463378184009
297409.0,-46.458754516839974
300609.0,-49.453597411192334
303809.0,-35.306251713269084
307059.0,-65.7284286443619
310259.0,-44.62303328297659
313511.0,-60.03301254067674
316711.0,-40.896517815901746
319113.0,-81.54015600991808
321215.0,-97.09585405221361
324415.0,-38.523149817308735
327952.0,-80.89034352873188
331233.0,-67.50808245957948
334433.0,-42.07838216614972
337719.0,-63.754315560797856
341004.0,-68.58204112068927
344204.0,-49.21178947518642
347404.0,-37.48452465841849
350604.0,-45.89465401774645
353844.0,-62.06262401842264
357044.0,-43.83070515211547
360301.0,-65.18591456046825
363501.0,-47.66665787598988
366701.0,-36.1447203628604
369901.0,-38.39763822557529
373101.0,-40.77964999293102
376415.0,-62.90228856191991
379615.0,-35.34290672599494
382815.0,-31.671522675485043
386086.0,-55.963091505529974
389286.0,-29.533009738920573
392549.0,-51.384355725587035
395749.0,-22.86316838871533
398949.0,-16.028761947206064
402241.0,-43.938121220289325
404725.0,-78.72792055021434
407925.0,3.294141607586599
411125.0,-3.9401328196991217
414364.0,-42.1506525560038
417564.0,-17.475537634999185
420764.0,-9.68754162270576
422886.0,-74.25684612618407
426086.0,-8.92158237657075
429286.0,-9.937616286563067
432486.0,-17.797427673175623
435686.0,-6.793916965846284
438946.0,-29.29740597627333
442216.0,-32.570004670732565
445416.0,1.0321449594839147
448261.0,-50.35767405888375
451461.0,7.1553368184877
454661.0,3.965208825571462
457861.0,19.56117673033833
460116.0,-41.60338124146064
463614.0,-24.199333988728622
466814.0,-2.510605397583916
470014.0,11.269626519021578
473214.0,-0.43681171155721676
476414.0,33.73627905844524
479614.0,24.697955841630993
482814.0,35.74547119454107
486014.0,27.43509043088928
489214.0,42.69185880434152
492338.0,-20.9984401465465
495538.0,45.72821476198391
498738.0,63.90930594663509
501938.0,64.31575024655677
505138.0,46.40820544504248
508338.0,57.874408521183454
511327.0,-4.178770588699102
514527.0,43.92194461329405
517727.0,67.45352412533752
520927.0,65.63239926291101
524127.0,62.75044589432545
527327.0,42.775233455774696
530527.0,90.93907964936115
533727.0,74.3493976367604
537040.0,6.695017210253201
540420.0,18.61394872902272
543620.0,65.82194388470239
546820.0,86.65239474683005
550020.0,103.87115059408731
552756.0,26.497753822968967
555956.0,83.85806644638535
559156.0,84.65906677589408
562356.0,114.69592947470676
564512.0,23.385234702500206
568105.0,-20.375792675968135
571305.0,100.36853131757272
573511.0,15.494618435049432
576441.0,-36.06586172724424
